Trace-id,HTTP Status Code,Path,User Agent,path_frequency,is_anomaly_iso,is_anomaly_dbscan,is_anomaly_combined
80128ab7bccc70b058855c2c64089cbc,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
801833a8c08adb0d45083ba0e809af4f,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
80198026c832148c95fadb3195306890,404.0,/api/v2/projects/69d98383-7ddf-41ae-9d6f-1699e8b22d4a/project-image,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,10,-1,4,True
801fe888b1fd738920fbab1def39daa1,404.0,/api/v2/projects/f899745d-f1b4-4439-a6fc-428ce60325f5/project-image,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,8,-1,4,True
8024ba689202f86142fad31e7b52135f,404.0,/api/v1/documents/de2ee5bd-072a-4f47-9c6b-2535e242f4b6,"Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Mobile Safari/537.36",14,-1,7,True
803e3090ee8c08e53e5d5ed1427a1f8d,201.0,/api/v1/elements/77e98cd7-b68d-4017-aaf1-15322f79c77d/external-references,Unknown,1,-1,10,True
804950f0f5b1547ff52c865422adfe06,404.0,/api/v1/documents/0ef89e10-156d-4005-9cca-8269d6838bb9,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",18,-1,7,True
804b4621a676b4521032badb035d24ec,404.0,/environment/.env,"Mozilla/5.0 (ZZ; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/124.0.0.0 Safari/537.36",1,-1,14,True
805251e6cf95757a3e8a65541737ec0c,201.0,/api/v1/elements/90510d14-b4b5-43f6-93de-7935d738af4b/documents,Unknown,6,-1,5,True
8053bb043cec22f480b104894be0fa66,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.YpjpoBn5Zk6XB1ExiaC_Aw/elements,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.108 Mobile Safari/537.36",8,-1,1,True
8057b826f3c4d0df0ba36eafcbaf0e9a,201.0,/api/v2/elements,Unknown,7,-1,8,True
805a4884e622d4abe022faa293ff68f2,204.0,/api/v1/versions,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",36,-1,3,True
8068563cdfa4281a4345e6e78ce4044f,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
806a26bfcd8b01346db594d664ee1792,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
807b9492f79534d2c51817f5d4d572a4,401.0,/api/v1/identities,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",148,-1,9,True
807e69d55d979d6672f759a940fb1863,201.0,/api/v2/documents,Unknown,26,-1,8,True
80831a7ae760a55c759694a77d39725a,404.0,/api/v2/projects/5bc2682f-d0f0-4f65-8480-154c6606ded8/project-image,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",5,-1,4,True
808435337d7a6ff201f81c270d057fc3,201.0,/api/v1/elements/7fc22cbd-73d4-4e01-a4cf-6bfbc4b2d08c/documents,Unknown,1,-1,5,True
8084c1cc5e33ca637452ce919053b7f1,401.0,/api/v1/identities,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",148,-1,9,True
808ace0a854f13d1c96ab02497e5fa35,204.0,/api/v1/versions,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/129.0.0.0 Safari/537.36",36,-1,3,True
809adab3ca33816e858616f6ccad2c32,201.0,/api/v1/elements/76545657-f1a9-42cc-a513-c082803e9555/documents,Unknown,1,-1,5,True
809e2f417d49464746a5626c57989ce5,201.0,/api/v2/documents,Unknown,26,-1,8,True
80a389cbbc792f6b68380968403706ac,204.0,/api/v1/versions,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",36,-1,3,True
80a4e8b50b2237c3978b98d151272b7a,204.0,/api/v1/nodes/,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",2,-1,3,True
80ae8b21fe359b38354d0d68d5e41aa7,204.0,/api/v1/versions,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",36,-1,3,True
80b126bd025c3818c01383484c51162e,404.0,/api/v1/elements/e3df1def-5fbc-44b4-95a0-dbb064522ca2/prioritised-partner,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",1,-1,4,True
80b6614bb15670c7e1bf8a2135c2f35d,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
80b9d1416701d4047738f007e74b3357,404.0,/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",21,-1,14,True
80bc193c9d1276a315bd632d94ba2d8d,401.0,/api/v1/nodes/root,"Mozilla/5.0 (Linux; Android 14; SM-A336B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",181,-1,9,True
80bc215374cecab1f55b3d3fd6c3f261,201.0,/api/v1/elements/ca8610de-23b6-46ec-bf7b-c31ba8d86acc/documents,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",2,-1,5,True
80bd4142bdf1ea35109c6adcd8cd652c,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
80c384bbef23880c5ecfafe9c26b127b,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.YpjpoBn5Zk6XB1ExiaC_Aw/elements,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",8,-1,1,True
80cae93b66101b0a01f51acf245bf884,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
80cccb58cc5dc2fd92bd6dc8e90c14fe,404.0,/api/v1/documents/0ef89e10-156d-4005-9cca-8269d6838bb9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",18,-1,7,True
80cf315b20d508d5357a8cca4a5f7983,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
80d0c614638d414241c645881c367aa2,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.6PdPFluzRUGLzaeosYr3fQ/elements,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",3,-1,2,True
80d1691ff5d0514f05c87e4890e7b8cb,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.Bjn82Hpd20S1VVf53u9pEQ/elements,"Mozilla/5.0 (Linux; Android 14; moto g14 Build/UTLB34.102-54-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",3,-1,2,True
80d3c976e83708036056facc12e64215,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
80d3d7503f9a5aa6ea3aa6145d9b0db3,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.1CNaIUo7qkulUz_Rh4KsWA/elements,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",13,-1,1,True
80d422857edb442f7e8d1bd33709b1bd,201.0,/api/v1/elements/be3dff28-63b8-4f33-9892-7643124a13a4/documents,Unknown,1,-1,5,True
80eb4f5ebfe1de4274b05ba6aff711a6,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
80fba644d2a4500f8c1a259e84cf4407,404.0,/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",21,-1,14,True
81013f15a6bd0ae5899d753500765daa,201.0,/api/v1/elements/ca7485c8-8b7c-437b-894b-2e5ed7dd7531/external-references,Unknown,1,-1,10,True
810abf22cab882d25007c04e7bca9bff,404.0,/api/v2/projects/33df3f35-8ff1-4e03-b7e7-f32b89ad7f0b/project-image,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",7,-1,4,True
810fa51045352f82e21d94ed422c8669,201.0,/api/v2/documents,Unknown,26,-1,8,True
8114481c6f185f21f04620ec0e72d14a,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAG.JOL8Q1-T2YK1O/elements,"Mozilla/5.0 (Linux; Android 14; SM-P620 Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/131.0.6778.39 Safari/537.36",1,-1,2,True
812e5a7a4187cd1b4cca84431919beb0,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
8137c912e8cd94c301448d4c898d1f16,404.0,/api/v1/documents/e3d128cd-ad7d-440f-8614-641401d97e10,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",6,-1,7,True
813d5bba07a5a7ee4f5e3e166c4282fc,201.0,/api/v1/elements,Unknown,19,-1,8,True
81437c3a3e61d15e1a7152da2a3a61ed,201.0,/api/v2/documents,Unknown,26,-1,8,True
81560a84483e33dc4a4fd6c2998969e8,404.0,/api/v1/documents/de2ee5bd-072a-4f47-9c6b-2535e242f4b6,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",14,-1,7,True
81605253ec9d8a59a371edfb9b01402a,201.0,/api/v2/documents,Unknown,26,-1,8,True
816205c6c0918045b3e03a95832df49a,201.0,/api/v1/elements/ea7424d8-8343-4cc2-9ffc-5e14d3082ca3/external-references,Unknown,1,-1,10,True
816906a3086f3f57854e98b44ac5868b,201.0,/api/v1/elements,Unknown,19,-1,8,True
816af4ee43cd93fea303075c1a78e67d,401.0,/api/v1/identities,"Mozilla/5.0 (Linux; Android 7.0; SM-G930V Build/NRD90M) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/59.0.3071.125 Mobile Safari/537.36 (compatible; Google-Read-Aloud; +https://support.google.com/webmasters/answer/1061943)",148,-1,9,True
816e9ac51757c17a6aff432c63bc6db8,201.0,/api/v1/elements,Unknown,19,-1,8,True
8170a65ffb902f68d39f8ae2b39deb91,404.0,/api/v2/projects/363c8e7a-d5f4-4da0-8b92-18eb7c1d8e5b/project-image,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",1,-1,4,True
817f10e93c9520cfad0351147faa3591,201.0,/api/v1/elements/21731f08-90ce-433b-bd4b-58520168325c/documents,Unknown,2,-1,5,True
818013e4937330cfd38f86a53ec703dc,201.0,/api/v1/elements/f5389897-22f5-4964-8c49-e4dd254eca4f/documents,Unknown,1,-1,5,True
818107ed11aef1a6fe253ba539589f1f,201.0,/api/v2/documents,Unknown,26,-1,8,True
818577828fabdfaa3fc91cdd1480dfaf,404.0,/geoserver/,curl/7.54.0,1,-1,14,True
818ac78de4efd78bdcaed128a4630784,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.JvZDEFvWf0mycIHWY-wtlg/elements,"Mozilla/5.0 (Linux; Android 14; moto g14 Build/UTLB34.102-54-1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",2,-1,1,True
8198a5d5e6727e0c4dbe4010569350c3,201.0,/api/v1/elements/0c0c8b95-021f-491f-afa6-d763df6134c5/documents,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",3,-1,5,True
819aaa726c7bb23533451a6454f1b895,404.0,/api/v1/documents/12e5cd13-c2ac-48cb-af09-1a7d43498563,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",4,-1,7,True
81a8c2b46dbf34ad5ac7fa2af2ad635f,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
81a963e1210bd9259698f4352227934f,201.0,/api/v1/elements/514f36d3-58f8-4cc6-b7c8-a05e0cf64f4e/documents,Unknown,2,-1,5,True
81c108ba6644803d718faacce3fca7ce,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
81c25dbab786081a37ee355c13bbeedc,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.43AHRbD2qk-vLtr5cfonPw/elements,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",3,-1,1,True
81c57b022fcbc2085b5a498074d9c443,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.8PFbjaUYHE--4S4yxo0Cmg/elements,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",2,-1,2,True
81ca6dced4b027a435e2c602d4185b6d,201.0,/api/v1/elements/,"Mozilla/5.0 (Linux; Android 12; SM-N975U1 Build/SP1A.210812.016; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",3,-1,8,True
81d4bb85fcd48aacb9134b20ed1fdabb,404.0,/api/v2/documents/83158d68-7930-43a2-945b-7474573edef7,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",3,-1,7,True
81e7eeed7b6a4a032b1bb3baf67518f0,401.0,/api/v1/identities,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",148,-1,9,True
81f168811fee77aec7d44f19166d613c,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.8PFbjaUYHE--4S4yxo0Cmg/elements,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",2,-1,1,True
81f21eb07004e03cca1eb6c8d7cb5ad2,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAG.-K6UHVKU8KPBI/elements,"Mozilla/5.0 (Linux; Android 14; SM-A556B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.108 Mobile Safari/537.36",3,-1,2,True
82035f00578c970436dec0db4d6a85f5,401.0,/api/v1/identities,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",148,-1,9,True
8203b4f2afff9a4274f0a24f6068984c,201.0,/api/v2/documents,Unknown,26,-1,8,True
820c68642fe1ae3b6a34e7cf11dbfad8,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
820d993dfac2405504edd0b73696988a,404.0,/,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36",21,-1,14,True
8214b9298f7501635a6f6a6c04cc4077,201.0,/api/v1/elements/565139cc-b5e4-4adc-917b-293ab4e759cd/documents,Unknown,1,-1,5,True
8215d5d9625d1803ad05443f025644d7,404.0,/api/v1/elements/4fc57f98-8bd4-4e8d-b2b3-835b88586f0c/prioritised-partner,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/130.0.0.0 Safari/537.36",1,-1,4,True
8216c820eac7379860f6834f131c898a,404.0,/api/v1/documents/de2ee5bd-072a-4f47-9c6b-2535e242f4b6,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",14,-1,7,True
821e9144d3a7bf9ff4d1a739d77de626,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
8220fba61e880ba56a9bf39dff6fc007,204.0,/api/v1/versions,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",36,-1,3,True
82268e3cb67dd4d5a1a6af6a39d8c07d,201.0,/api/v2/documents,Unknown,26,-1,8,True
8228e27bdc8241312349426da3da0216,202.0,/api/v2/imports,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",1,-1,-1,True
822e88ccd574473cac206ded8b191893,201.0,/api/v1/elements/c524d5e0-e5fa-46f0-9884-c1b0895e52a7/documents,Unknown,4,-1,5,True
82353abd94ad71db17a54ba2392a5d44,404.0,/api/v2/projects/ac5ad313-6392-4967-a59e-4f4ba7bb26da/project-image,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",7,-1,4,True
823b485741432c664451dc2a56700c51,201.0,/api/v2/elements,Unknown,7,-1,8,True
823d802b99ca6883d0c6d78333d0eb5a,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.1CNaIUo7qkulUz_Rh4KsWA/elements,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",13,-1,1,True
823fa05fa78b3a452beffbc66848eab4,204.0,/api/v1/versions,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",36,-1,3,True
8244b250f47934cb1358ba8136e0da59,-1.0,/api/v2/documents,Unknown,26,-1,-1,True
8247b4f94b26e6788266097369890e6b,201.0,/api/v2/assets/f8298fb6-3fa4-4b52-9e4f-c9892a3ec766/external-references,Unknown,1,-1,10,True
8247f3fcaca7a1cb3858e88fad184427,201.0,/api/v1/elements/922c952c-8924-45e5-832f-80af8d1b8619/documents,Unknown,1,-1,5,True
825253c922f1ada7dd9212ae40d78d82,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
8255a1dd38a7bd3eb190dc3cfa590f88,204.0,/api/v1/versions,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",36,-1,3,True
8260ad2e2c319ee13b720f8db257b144,201.0,/api/v2/documents,Unknown,26,-1,8,True
827491df587482e41d0aa67ce63bad1a,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAG.2LRR7IUR-6Z7T/elements,"Mozilla/5.0 (Linux; Android 13; SM-P615 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.108 Safari/537.36",1,-1,2,True
827cfc0b5419772808227c011cec5c6d,201.0,/api/v1/elements/43d3a7d7-a3c7-40e9-a0fb-fe2d1a5570e7/documents,Unknown,4,-1,5,True
827d3ef13c70ef6ab57c7abff0a954c4,201.0,/api/v1/elements/266fdd87-20bd-4cbb-9f60-80870bc722dc/documents,Unknown,1,-1,5,True
8287d8b7055eb1535da3983ce4378168,201.0,/api/v1/elements/77ed49e5-fa4a-4de7-9bfc-1e5183f68012/documents,Unknown,1,-1,5,True
82930ece1852f83924250d0390c657c6,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.n0Q0eHIbW0KhVIxBQvFlUw/elements,"Mozilla/5.0 (Linux; Android 14; SM-A336B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",1,-1,2,True
82985f182118faacb4da2f54645a6b20,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.1CNaIUo7qkulUz_Rh4KsWA/elements,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",13,-1,1,True
829dbb0d5f8bd4a59e03201a7e1672a5,201.0,/api/v1/elements,Unknown,19,-1,8,True
82adfca592068d177e01a2b5c960bec0,201.0,/api/v1/elements,Unknown,19,-1,8,True
82b7ce9ef359f74b392bc77dfbac9bcb,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
82c39b64ce5b8b8b5bf1310f8c19c0d3,201.0,/api/v1/elements/6adb3ea4-b5ac-461b-92c3-68f0d6a1d13e/documents,Unknown,2,-1,5,True
82e324b71aefa451d918604c78fa0d4d,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
82f1ed1524ed9e6da8e2db91dc0332f7,201.0,/api/v1/elements/28877e40-3b44-4f4f-b771-e97c43f0327b/external-references,Unknown,1,-1,10,True
82f5608477bc97633501677a1f0bfe62,401.0,/api/v1/identities,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",148,-1,9,True
82f9b66587f9a7c200299193219050f5,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
82fa21939db242d57018f49c9ab54c54,201.0,/api/v2/documents,Unknown,26,-1,8,True
830bb2550bf3306149eb937ebca3e1db,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
8314cbd7b028be02fe7d55a8ea782a26,201.0,/api/v1/elements/8054f549-6c59-4191-afb3-d31efc46f17e/documents,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",12,-1,5,True
831c753435f17f18d47ea316f43fcd70,201.0,/api/v2/documents,Unknown,26,-1,8,True
8323d20ef2a3771705996a0851e933c7,404.0,/,curl/7.54.0,21,-1,14,True
83372d3cfba3042a8160365a3eff1396,404.0,/api/v1/documents/0ef89e10-156d-4005-9cca-8269d6838bb9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36",18,-1,7,True
8339cac997b879c0ef618ed38e646a73,404.0,/api/v1/documents/0ef89e10-156d-4005-9cca-8269d6838bb9,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:132.0) Gecko/20100101 Firefox/132.0,18,-1,7,True
834100949dab92581fc5bcef7722a44f,201.0,/api/v1/elements/168a56c1-0c49-4ea3-b64b-473f1bffb2b8/documents,Unknown,1,-1,5,True
8341b53ce04bbe106dede657de7c83d8,200.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.YpjpoBn5Zk6XB1ExiaC_Aw/elements,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",8,-1,1,True
8347f54b2cb2e47c407e4f698c63f95e,404.0,/scripts/WPnBr.dll,curl/7.54.0,1,-1,14,True
834d30c6e0802840322acaf32ec75060,404.0,/api/v1/documents/0ef89e10-156d-4005-9cca-8269d6838bb9,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",18,-1,7,True
835182c269f7b7f91fb3e12c8ec24aa2,201.0,/api/v1/elements/07635500-11d8-4857-9186-ac4d6353c0c9/documents,Unknown,1,-1,5,True
835cdbd7b60450fa7f2b8d521cc95cb3,201.0,/api/v1/elements/bd97490c-ae3d-4fe0-8278-7b9c854bf055/documents,Unknown,1,-1,5,True
835f23ac9ecb1e90d34f75b0e00720e7,404.0,/api/v1/documents/199e812d-db57-4b79-9330-abbb4a129c48,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",4,-1,7,True
8362875791ec229df481d53a1910aaf9,204.0,/api/v1/references/HTTPS:%2F%2FOWDS.ORG%2FAF.3Qcg0DGNn0ize8-nl7lEFA/elements,"Mozilla/5.0 (Linux; Android 14; SM-S911B Build/UP1A.231005.007; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",1,-1,2,True
836a23b7cdadccefbe8a8d0d2d4797cd,503.0,/api/healthz,curl/8.5.0,1971,-1,12,True
8370655b1caafc63a41f467ef0db7771,204.0,/api/v1/versions,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko)",36,-1,3,True
8376398c636aed6f4f70cd17501b921e,204.0,/api/v1/versions,"Mozilla/5.0 (Linux; Android 14; Pixel 6a Build/AP2A.240905.003.F1; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/130.0.6723.107 Mobile Safari/537.36",36,-1,3,True
837721821d89f33d712cc4f64b6b0460,204.0,/api/v1/versions,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36",36,-1,3,True
8385e247e4b118ea815a4eebeabf361d,204.0,/api/v1/versions,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Safari/537.36 Edg/131.0.0.0",36,-1,3,True
838e5722df19d4f05c305f3d1e25ab9d,404.0,/api/v1/documents/e3d128cd-ad7d-440f-8614-641401d97e10,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",6,-1,7,True
839b60f38c63bb6c10a938fdaa1ef71f,404.0,/,Unknown,21,-1,14,True
